Timestamp;Type;Details
2025-12-30 21:56:25;INFO;[WEB] started: http://localhost:5055/
2025-12-30 21:52:04;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:52:04;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:52:03;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:52:02;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:52:01;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:59;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:55;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:54;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:53;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:53;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:52;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:52;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:50;RULE;REMOVED Name=Any_Any_0_Block, IP=Any, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:49;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:47;RULE;REMOVED Name=Any_192.168.5.5_32_0_Block, IP=192.168.5.5/32, Port=0, Proto=Any, Act=Block
2025-12-30 21:51:19;RULE;ADDED Name=Any_192.168.5.5_0_Block, IP=192.168.5.5, Port=0, Proto=Any, Act=Block
2025-12-30 21:49:12;INFO;[WEB] Windows Firewall OFF
2025-12-30 21:49:10;INFO;[WEB] Windows Firewall ON
2025-12-30 21:47:31;INFO;Timed rule expired and removed: FW-842a3cc2-58fc-4d60-b13e-20b8f7b5e969
2025-12-30 21:45:55;INFO;[WEB] Rule added: FW-Web-b62709d2-0f74-47c2-805e-1c4f2969b14b by tunar(Admin)
2025-12-30 21:45:41;INFO;[WEB] Block ALL added: FW-BlockAll-eccdb8b8-626c-4e88-bbb4-6f61bbde64ad by tunar(Admin)
2025-12-30 21:45:31;INFO;[WEB] started: http://localhost:5055/
2025-12-30 21:40:54;INFO;[WEB] Rule removed: FW-Web-cd99e379-01e0-4c8c-84b9-d8685f93f46b by tunar(Admin)
2025-12-30 21:40:53;INFO;[WEB] Rule removed: FW-Web-3e17a641-9777-4fbc-bc57-2cc2498cf293 by tunar(Admin)
2025-12-30 21:40:52;INFO;[WEB] Rule removed: FW-Web-364cd612-f79a-47ee-bc96-4f5b9a109c5b by tunar(Admin)
2025-12-30 21:40:51;INFO;[WEB] Rule removed: FW-Web-5f187706-1d7e-412f-a1cb-7e84f636d735 by tunar(Admin)
2025-12-30 21:39:14;INFO;[WEB] Rule added: FW-Web-5f187706-1d7e-412f-a1cb-7e84f636d735 by tunar(Admin)
2025-12-30 21:39:09;INFO;[WEB] Rule added: FW-Web-364cd612-f79a-47ee-bc96-4f5b9a109c5b by tunar(Admin)
2025-12-30 21:39:05;INFO;[WEB] Rule added: FW-Web-3e17a641-9777-4fbc-bc57-2cc2498cf293 by tunar(Admin)
2025-12-30 21:39:02;INFO;[WEB] Rule added: FW-Web-cd99e379-01e0-4c8c-84b9-d8685f93f46b by tunar(Admin)
2025-12-30 21:38:28;INFO;[WEB] Rule removed: FW-842a3cc2-58fc-4d60-b13e-20b8f7b5e969 by tunar(Admin)
2025-12-30 21:38:22;INFO;[WEB] Rule removed: FW-BlockAll-c56dda27-9899-4187-ae2a-02515a8fb182 by tunar(Admin)
2025-12-30 21:38:19;INFO;[WEB] Windows Firewall OFF
2025-12-30 21:38:09;INFO;Timed rule expired and removed: FW-1da5d8ca-a210-4147-9782-2e8bc5770700
2025-12-30 21:38:09;INFO;Timed rule expired and removed: FW-89922a0c-5270-44b3-bed5-ad257bebdd5d
2025-12-30 21:38:05;INFO;[WEB] Windows Firewall OFF
2025-12-30 21:38:03;INFO;[WEB] Windows Firewall ON
2025-12-30 21:37:21;RULE;ADDED_BLOCK_ALL Name=Any_Any_0_Block, IP=Any, Port=0, Proto=Any, Act=Block
2025-12-30 21:37:18;RULE;ADDED Name=Any_23.23.23.23_23_Block, IP=23.23.23.23, Port=23, Proto=Any, Act=Block
2025-12-30 21:37:09;INFO;[WEB] started: http://localhost:5055/
2025-12-30 21:34:22;INFO;[WEB] Windows Firewall OFF
2025-12-30 21:34:17;INFO;[WEB] Windows Firewall ON
2025-12-30 21:34:10;INFO;Timed rule expired and removed: FW-Web-5ce185e6-647f-4721-a309-d37ee4e9e570
2025-12-30 21:31:01;APPFW;App firewall DISABLED
2025-12-30 21:31:00;APPFW;App firewall ENABLED
2025-12-30 21:30:59;WINFW;Windows Firewall ENABLED
2025-12-30 21:30:58;WINFW;Windows Firewall DISABLED
2025-12-30 21:29:06;INFO;[WEB] Windows Firewall OFF
2025-12-30 21:28:53;INFO;[WEB] Rule removed: FW-1da5d8ca-a210-4147-9782-2e8bc5770700 by tunar(Admin)
